turn,user,expected_intent,expected_scope,expected_location,requires_context,tools_called,tool_correct,tool_precision,entity_resolved,response_snippet,success,error,conversation_id,pattern,difficulty
1,Cuối tuần này thế nào?,daily_forecast,district,Thanh Xuân,True,"get_daily_summary,get_weather_period",True,0.5,False,Hiện không có dữ liệu thời tiết cho khoảng thời gian từ 04/04 đến 05/04. Vui lòng thử hỏi lại vào thời gian khác hoặc kiểm tra lại thông tin.,True,,conv_004,location_carry_over,medium
2,Gió mạnh không?,wind_query,district,Thanh Xuân,True,"get_daily_summary,get_weather_period,get_current_weather",True,0.33,False,"Theo dữ liệu hiện tại (07:29 ICT, 04/04/2026):

- **Gió**: Tốc độ trung bình 2.8 m/s, hướng Đông Bắc, gió giật lên đến 5.0 m/s
- **Độ ẩm**: 81%
- **Áp suất**: 1008 hPa (bình thường)
- **Trời**: Nhiều ",True,,conv_004,location_carry_over,medium
0,Phường Dịch Vọng Hậu thời tiết hiện tại?,current_weather,ward,Dịch Vọng Hậu,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Phường Dịch Vọng Hậu (thuộc Huyện Đan Phượng) như sau:

- **Nhiệt độ**: 23.7°C  
- **Độ ẩm**: 92% (cao, cảm giác ẩm ướt)  
- **Gió**: Tốc độ 1.96 m/s theo hướng Đông Bắc, gió gi",True,,conv_005,location_carry_over,hard
1,UV hôm nay cao không?,expert_weather_param,ward,Dịch Vọng Hậu,True,"get_current_weather,get_comfort_index",True,1.0,True,"UV hôm nay ở Phường Dịch Vọng Hậu (thuộc Huyện Đan Phượng) là **0.0**, thuộc mức **thấp**. Không cần che chắn khi ra ngoài.

Theo chỉ số thoải mái, thời tiết hôm nay được đánh giá là **""Rất thoải mái""",True,,conv_005,location_carry_over,hard
2,Tốt nhất đi bộ buổi sáng lúc mấy giờ?,activity_weather,ward,Dịch Vọng Hậu,True,"get_current_weather,get_comfort_index,get_best_time",True,1.0,True,"Dựa trên dữ liệu, thời điểm tốt nhất để đi bộ buổi sáng tại Phường Dịch Vọng Hậu (thuộc Huyện Đan Phượng) là:

- **13:00 ICT ngày 04/04/2026**  
  - Nhiệt độ: 28.97°C  
  - UV: 5.88 (trung bình)  
  -",True,,conv_005,location_carry_over,hard
0,Hôm qua ở Hai Bà Trưng thời tiết thế nào?,historical_weather,district,Hai Bà Trưng,False,get_weather_history,True,1.0,True,"Hôm qua (ngày 03/04/2026) tại Quận Hai Bà Trưng, thời tiết khá nắng và khô ráo:

- **Nhiệt độ trung bình**: 27.2°C  
- **Độ ẩm**: 73.3%  
- **Gió**: Tốc độ trung bình 13.1 m/s theo hướng Đông Nam, có ",True,,conv_006,location_carry_over,medium
1,So với hôm nay thay đổi gì không?,seasonal_context,district,Hai Bà Trưng,True,"get_weather_history,compare_with_yesterday",True,1.0,True,"So sánh thời tiết hôm nay (ngày 04/04/2026) với hôm qua (ngày 03/04/2026) tại Quận Hai Bà Trưng:

- **Nhiệt độ**: Tăng 2.0°C so với hôm qua. Hôm nay nhiệt độ trung bình là 31.6°C, trong khi hôm qua là",True,,conv_006,location_carry_over,medium
2,Xu hướng nhiệt độ tuần này?,temperature_query,district,Hai Bà Trưng,True,"get_weather_history,compare_with_yesterday,get_weekly_forecast",False,0.0,False,"Xin lỗi, hiện tại mình không thể cung cấp dữ liệu về xu hướng nhiệt độ tuần này. Bạn có thể hỏi về thời tiết trong 24 giờ tới hoặc so sánh với hôm qua để có thông tin chính xác nhất nhé!",True,,conv_006,location_carry_over,medium
0,Huyện Sóc Sơn bây giờ nhiệt độ bao nhiêu?,temperature_query,district,Sóc Sơn,False,get_current_weather,True,1.0,True,"Theo thời tiết hiện tại tại huyện Sóc Sơn:

- **Nhiệt độ**: 23.1°C  
- **Độ ẩm**: 95% (cao, dễ gây nồm ẩm)  
- **Gió**: 1.9 m/s theo hướng Đông Bắc, có gió giật lên đến 3.5 m/s  
- **Điểm sương**: 22.",True,,conv_007,location_carry_over,medium
1,Nóng hơn nội thành không?,location_comparison,city,,True,"get_current_weather,compare_with_yesterday",False,0.0,True,"Theo so sánh thời tiết hôm nay với hôm qua tại huyện Sóc Sơn:

- **Nhiệt độ**: Tăng 2.2°C so với hôm qua (từ 26.9°C lên 29.1°C)  
- **Độ ẩm**: Giảm nhẹ từ 75.3% xuống 67.0%  
- **Thời tiết**: Vẫn có m",True,,conv_007,location_carry_over,medium
2,Chiều nay ở Sóc Sơn có mưa không?,rain_query,district,Sóc Sơn,True,"get_current_weather,compare_with_yesterday,get_hourly_forecast",True,0.33,True,"Xin lỗi, hiện tại không thể cung cấp dữ liệu dự báo giờ cho huyện Sóc Sơn. Tuy nhiên, theo thông tin hiện có, thời tiết tại huyện Sóc Sơn vào chiều nay vẫn có mây và không mưa. Bạn nên theo dõi cập nh",True,,conv_007,location_carry_over,medium
3,Ngày mai thế nào?,daily_forecast,district,Sóc Sơn,True,"get_current_weather,compare_with_yesterday,get_hourly_forecast,get_daily_forecast",True,0.25,True,"Theo dự báo cho ngày mai (ngày 04/04/2026) tại huyện Sóc Sơn:

- **Nhiệt độ**: Từ 23.8°C đến 31.2°C  
- **Độ ẩm**: 65.7%  
- **Gió**: 5.0 m/s theo hướng Đông Bắc, có gió giật lên đến 9.2 m/s  
- **Mây",True,,conv_007,location_carry_over,medium
0,Cầu Giấy hôm nay thời tiết tổng quan?,weather_overview,district,Cầu Giấy,False,get_daily_summary,True,1.0,True,"Thời tiết tổng quan tại Quận Cầu Giấy hôm nay (04/04/2026):

- **Nhiệt độ**: 26.5°C (từ 24.9°C đến 29.5°C)
- **Độ ẩm**: 68%
- **Gió**: Tốc độ trung bình 5.7 m/s, hướng Đông Nam, gió giật lên đến 10.0 ",True,,conv_008,time_shift,easy
1,Ngày mai ở đó thế nào?,daily_forecast,district,Cầu Giấy,True,"get_daily_summary,get_daily_summary",False,0.0,True,"Thời tiết tổng quan tại Quận Cầu Giấy ngày mai (05/04/2026):

- **Nhiệt độ**: 32.5°C (từ 22.7°C đến 38.8°C)
- **Độ ẩm**: 51.5%
- **Gió**: Tốc độ trung bình 6.7 m/s, hướng Đông Nam, gió giật lên đến 12",True,,conv_008,time_shift,easy
2,Cuối tuần trời đẹp không?,daily_forecast,district,Cầu Giấy,True,"get_daily_summary,get_daily_summary,get_weather_period",True,0.33,True,"Cuối tuần này (04-05/04/2026) tại Quận Cầu Giấy:

- **Thứ Bảy (04/04)**: Trời nhiều mây, có mưa nhẹ với lượng 0.2 mm. Nhiệt độ từ 24.9°C đến 29.5°C, độ ẩm 68%, gió Đông Nam tốc độ trung bình 5.7 m/s, ",True,,conv_008,time_shift,easy
0,Bây giờ Đống Đa trời ra sao?,current_weather,district,Đống Đa,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Quận Đống Đa vào lúc 06:00 ICT ngày 06/04/2026 như sau:

- **Nhiệt độ**: 23.8°C (giá trị trung bình)
- **Độ ẩm**: 91.3% (cao, cảm giác ẩm ướt)
- **Gió**: Tốc độ 1.6 m/s theo hướ",True,,conv_009,time_shift,easy
1,Tối nay thế nào?,hourly_forecast,district,Đống Đa,True,"get_current_weather,get_hourly_forecast",True,0.5,True,"Theo dự báo 24h tới tại Quận Đống Đa, thời tiết vào tối nay (18h-22h ngày 04/04/2026) như sau:

- **Nhiệt độ**: Dần tăng lên mức 27.1°C (giá trị trung bình)
- **Độ ẩm**: Giảm xuống 63.8% (thuận lợi ch",True,,conv_009,time_shift,easy
2,Sáng mai mấy độ?,temperature_query,district,Đống Đa,True,"get_current_weather,get_hourly_forecast,get_hourly_forecast",True,1.0,True,"Sáng mai (6h-11h ngày 05/04/2026) tại Quận Đống Đa dự báo như sau:

- **Nhiệt độ**: Duy trì ở mức 26.5°C (giá trị trung bình)
- **Độ ẩm**: 68.5% (thuận lợi cho cảm giác dễ chịu)
- **Gió**: Tốc độ 2.9 ",True,,conv_009,time_shift,easy
0,Hôm qua Ba Đình thời tiết thế nào?,historical_weather,district,Ba Đình,False,get_weather_history,True,1.0,True,"Hôm qua (ngày 03/04), thời tiết tại Quận Ba Đình khá nắng và khô ráo. Dưới đây là thông tin chi tiết:

- **Nhiệt độ trung bình**: 27.4°C  
- **Độ ẩm**: 72.3%  
- **Gió**: Tốc độ trung bình 12.9 m/s, h",True,,conv_010,time_shift,medium
1,Hôm nay thì thế nào?,weather_overview,district,Ba Đình,True,"get_weather_history,get_daily_summary",True,0.5,True,"Hôm nay (ngày 04/04), thời tiết tại Quận Ba Đình có mưa nhẹ và hơi ẩm. Dưới đây là thông tin chi tiết:

- **Nhiệt độ trung bình**: 26.5°C  
- **Nhiệt độ cao nhất**: 29.4°C  
- **Nhiệt độ thấp nhất**: ",True,,conv_010,time_shift,medium
2,Đang ấm lên hay lạnh đi?,seasonal_context,district,Ba Đình,True,"get_weather_history,get_daily_summary,compare_with_yesterday",True,1.0,True,"So sánh thời tiết hôm nay (ngày 11/04) với hôm qua (ngày 10/04) tại Quận Ba Đình:

- **Nhiệt độ**: Tăng 2.1°C so với hôm qua  
- **Độ ẩm**: Giảm nhẹ từ 67% xuống 60%  
- **Lượng mưa**: Không có mưa tr",True,,conv_010,time_shift,medium
0,Tuần này Hà Nội dự báo thế nào?,daily_forecast,city,Hà Nội,False,get_weather_period,True,1.0,True,Hiện không có dữ liệu thời tiết cho khoảng thời gian từ ngày 04/04 đến ngày 10/04. Vui lòng thử hỏi lại với khoảng thời gian khác hoặc kiểm tra lại ngày tháng.,True,,conv_011,time_shift,medium
1,Tuần tới mưa nhiều không?,rain_query,city,Hà Nội,True,"get_weather_period,get_weather_period,get_rain_timeline",True,0.33,True,Hiện không có dữ liệu dự báo mưa cho Hà Nội trong 48 giờ tới. Vui lòng thử hỏi thời tiết hiện tại hoặc dự báo ngắn hạn (24h) để được hỗ trợ chính xác hơn.,True,,conv_011,time_shift,medium
2,Cuối tuần này thời tiết đẹp không?,daily_forecast,city,Hà Nội,True,"get_weather_period,get_weather_period,get_rain_timeline,get_daily_forecast",True,0.75,True,Hiện không có dữ liệu dự báo cho 2 ngày tới tại Hà Nội. Vui lòng thử hỏi lại với khoảng thời gian khác hoặc kiểm tra lại ngày tháng để được hỗ trợ chính xác hơn.,True,,conv_011,time_shift,medium
0,Chiều nay Tây Hồ có mưa không?,rain_query,district,Tây Hồ,False,get_hourly_forecast,True,1.0,True,"Chiều nay tại Quận Tây Hồ:

- **Thời gian**: 12:00 ICT (ngày 04/04/2026)
- **Trạng thái thời tiết**: Nhiều mây
- **Nhiệt độ**: 27.06°C
- **Độ ẩm**: 63.5%
- **Gió**: Đông, tốc độ trung bình 2.57 m/s, g",True,,conv_012,time_shift,medium
1,Tối nay thì sao?,hourly_forecast,district,Tây Hồ,True,"get_hourly_forecast,get_hourly_forecast",True,1.0,True,"Tối nay tại Quận Tây Hồ:

- **Thời gian**: 18:00 ICT (ngày 04/04/2026)
- **Trạng thái thời tiết**: Nhiều mây
- **Nhiệt độ**: 25.5°C
- **Độ ẩm**: 72.5%
- **Gió**: Đông Nam, tốc độ trung bình 3.2 m/s, g",True,,conv_012,time_shift,medium
2,Sáng mai trời có quang không?,hourly_forecast,district,Tây Hồ,True,"get_hourly_forecast,get_hourly_forecast,get_hourly_forecast",True,1.0,True,"Sáng mai (ngày 05/04/2026) tại Quận Tây Hồ:

- **Thời gian**: 6:00 ICT
- **Trạng thái thời tiết**: Nhiều mây
- **Nhiệt độ**: 24.5°C
- **Độ ẩm**: 75%
- **Gió**: Đông Bắc, tốc độ trung bình 3.1 m/s, gió",True,,conv_012,time_shift,medium
0,3 ngày tới Hoàng Mai thời tiết thế nào?,daily_forecast,district,Hoàng Mai,False,get_daily_forecast,True,1.0,True,"Theo dự báo 3 ngày tới tại Quận Hoàng Mai:

- **Ngày 4/4**:  
  - Nhiệt độ: 24.75°C - 29.62°C (trung bình 26.56°C)  
  - Độ ẩm: 68.8%  
  - Gió: Tốc độ trung bình 5.36 m/s, hướng Nam, gió giật lên đến",True,,conv_013,time_shift,hard
1,Ngày mai cụ thể hơn?,weather_overview,district,Hoàng Mai,True,"get_daily_forecast,get_daily_rhythm",True,1.0,True,Hiện tại không có dữ liệu chi tiết về nhịp nhiệt độ trong ngày cho Quận Hoàng Mai vào ngày 5/4. Vui lòng thử lại sau hoặc chọn thời gian khác để có thông tin chính xác hơn.,True,,conv_013,time_shift,hard
2,"Sáng mai mấy độ, có mưa không?",hourly_forecast,district,Hoàng Mai,True,"get_daily_forecast,get_daily_rhythm,get_hourly_forecast",True,0.67,True,"Rất tiếc, hiện tại không thể cung cấp dữ liệu về dự báo giờ cho Quận Hoàng Mai. Tuy nhiên, theo dự báo ngày, vào sáng mai (5/4), nhiệt độ dao động từ 22.46°C đến 38.56°C và không có mưa. Bạn nên chuẩn",True,,conv_013,time_shift,hard
0,Hôm nay Bắc Từ Liêm nhiệt độ bao nhiêu?,temperature_query,district,Bắc Từ Liêm,False,get_current_weather,True,1.0,True,"Theo thời tiết hiện tại tại Quận Bắc Từ Liêm vào lúc 06:00 ICT ngày 06/04/2026:

- **Nhiệt độ**: 23.9°C  
- **Độ ẩm**: 91% (cảm giác ẩm ướt)  
- **Gió**: Tốc độ 1.7 m/s theo hướng Đông Bắc, gió giật l",True,,conv_014,time_shift,medium
1,So với hôm qua nhiệt độ tăng hay giảm?,seasonal_context,district,Bắc Từ Liêm,True,"get_current_weather,compare_with_yesterday",True,0.5,True,"So sánh nhiệt độ tại Quận Bắc Từ Liêm:

- **Hôm qua (04/10/2026)**: Nhiệt độ trung bình là 28.2°C, với mức cao nhất lên đến 38.8°C.
- **Hôm nay (04/11/2026)**: Nhiệt độ trung bình tăng lên 30.4°C, mức",True,,conv_014,time_shift,medium
2,Ngày mai dự báo thế nào?,daily_forecast,district,Bắc Từ Liêm,True,"get_current_weather,compare_with_yesterday,get_daily_forecast",True,0.33,True,"Dự báo thời tiết cho Quận Bắc Từ Liêm ngày mai (ngày 04/04/2026):

- **Nhiệt độ**: Trung bình 26.5°C, thấp nhất 25.0°C, cao nhất 29.4°C  
- **Độ ẩm**: 67.3%  
- **Gió**: Tốc độ trung bình 5.5 m/s theo",True,,conv_014,time_shift,medium
0,Hà Nội hôm nay tổng quan thời tiết thế nào?,weather_overview,city,Hà Nội,False,get_daily_summary,True,1.0,True,Hiện không có dữ liệu thời tiết cho Hà Nội ngày 04/04/2026. Vui lòng thử lại vào một ngày khác hoặc kiểm tra lại khu vực bạn quan tâm.,True,,conv_015,topic_drilldown,easy
1,Quận nào nóng nhất lúc này?,location_comparison,city,Hà Nội,True,"get_daily_summary,get_district_ranking",True,0.5,False,"Theo xếp hạng nhiệt độ hiện tại, các quận/huyện nóng nhất là:

1. **Quận Nam Từ Liêm** - 24.0°C  
2. **Quận Hà Đông** - 23.9°C  
3. **Huyện Quốc Oai** - 23.9°C  
4. **Huyện Hoài Đức** - 23.9°C  
5. **",True,,conv_015,topic_drilldown,easy
2,Chi tiết Đống Đa nhiệt độ bao nhiêu?,temperature_query,district,Đống Đa,False,"get_daily_summary,get_district_ranking,get_current_weather",True,0.33,True,"Thời tiết tại **Quận Đống Đa** lúc này:

- **Nhiệt độ**: 23.8°C  
- **Độ ẩm**: 91.3% (cảm giác ẩm ướt)  
- **Gió**: 1.6 m/s theo hướng **Đông** (gió giật lên đến 3.0 m/s)  
- **Áp suất**: 1004 hPa (bì",True,,conv_015,topic_drilldown,easy
0,Tổng hợp thời tiết Cầu Giấy hôm nay?,weather_overview,district,Cầu Giấy,False,get_daily_summary,True,1.0,True,"Theo tổng hợp thời tiết quận Cầu Giấy hôm nay (04/04/2026):

- **Nhiệt độ**: 26.5°C (từ 24.9°C đến 29.5°C)
- **Độ ẩm**: 68%
- **Gió**: Tốc độ trung bình 5.7 m/s, hướng Đông Nam, gió giật lên đến 10.0 ",True,,conv_016,topic_drilldown,medium
1,Mưa như thế nào?,rain_query,district,Cầu Giấy,True,"get_daily_summary,get_rain_timeline",True,0.5,True,"Theo dữ liệu hiện có, quận Cầu Giấy trong 24 giờ tới **không có mưa**. Trời nhiều mây nhưng không có lượng mưa đáng kể. 

Bạn có thể yên tâm di chuyển mà không cần mang ô. Tuy nhiên, vẫn nên theo dõi ",True,,conv_016,topic_drilldown,medium
2,Mưa lúc mấy giờ tạnh?,rain_query,district,Cầu Giấy,True,"get_daily_summary,get_rain_timeline,get_rain_timeline",True,0.67,True,"Theo dữ liệu hiện có, quận Cầu Giấy trong 24 giờ tới **không có mưa**. Trời nhiều mây nhưng không có lượng mưa đáng kể. 

Bạn có thể yên tâm di chuyển mà không cần mang ô. Tuy nhiên, vẫn nên theo dõi ",True,,conv_016,topic_drilldown,medium
0,Hôm nay Nam Từ Liêm thời tiết thế nào?,weather_overview,district,Nam Từ Liêm,False,get_current_weather,True,1.0,True,"Hôm nay, thời tiết tại **Quận Nam Từ Liêm** như sau:

- **Nhiệt độ**: 24°C (trung bình), cảm giác oi bức do điểm sương cao.
- **Độ ẩm**: 90% – mức độ vừa, gây cảm giác ẩm ướt.
- **Gió**: Tốc độ trung ",True,,conv_017,topic_drilldown,medium
1,Gió mạnh không?,wind_query,district,Nam Từ Liêm,True,"get_current_weather,get_current_weather",True,1.0,True,"Gió tại **Quận Nam Từ Liêm** hiện nay có tốc độ trung bình là **1.5 m/s** theo hướng **Đông Bắc**, với gió giật lên đến **2.3 m/s**. Đây là mức gió nhẹ, không gây ảnh hưởng lớn đến hoạt động ngoài trờ",True,,conv_017,topic_drilldown,medium
2,Áp suất đang thay đổi không?,expert_weather_param,district,Nam Từ Liêm,True,"get_current_weather,get_current_weather,get_pressure_trend",True,1.0,True,"Áp suất tại **Quận Nam Từ Liêm** đang có xu hướng **giảm** trong 24 giờ qua. Cụ thể:

- **Áp suất bắt đầu**: 1008.0 hPa (ngày 04/04 lúc 11:00 ICT).
- **Áp suất hiện tại**: 1004.0 hPa (ngày 06/04 lúc 0",True,,conv_017,topic_drilldown,medium
0,Thời tiết Hoàn Kiếm chiều nay?,hourly_forecast,district,Hoàn Kiếm,False,get_daily_rhythm,True,1.0,True,Hiện tại chưa có dữ liệu về nhịp nhiệt độ trong ngày cho khu vực Quận Hoàn Kiếm. Bạn có thể thử kiểm tra lại vào thời gian khác hoặc tham khảo dự báo thời tiết tổng quan cho khu vực này.,True,,conv_018,topic_drilldown,hard
1,UV buổi chiều cao không?,expert_weather_param,district,Hoàn Kiếm,True,"get_daily_rhythm,get_current_weather",True,0.5,True,"Theo dữ liệu hiện tại, UV ở khu vực Quận Hoàn Kiếm vào buổi chiều có mức ""Thấp"" với giá trị 0.17. Bạn không cần lo lắng về tia UV trong thời gian này.",True,,conv_018,topic_drilldown,hard
2,Lúc nào ra ngoài an toàn nhất?,activity_weather,district,Hoàn Kiếm,True,"get_daily_rhythm,get_current_weather,get_uv_safe_windows",True,0.67,True,"Theo dự báo, UV ở khu vực Quận Hoàn Kiếm trong 24 giờ tới luôn ở mức an toàn (dưới 5.0). Bạn có thể ra ngoài vào bất kỳ thời điểm nào mà không cần lo lắng về tia UV.",True,,conv_018,topic_drilldown,hard
0,Hà Nội tuần này dự báo tổng quan?,daily_forecast,city,Hà Nội,False,get_daily_summary,False,0.0,True,Hiện không có dữ liệu thời tiết cho Hà Nội vào ngày 04/04/2026. Vui lòng kiểm tra lại ngày hoặc khu vực bạn quan tâm.,True,,conv_019,topic_drilldown,medium
1,Nhiệt độ có xu hướng gì?,temperature_query,city,Hà Nội,True,get_daily_summary,False,0.0,True,Hiện không có dữ liệu thời tiết cho Hà Nội vào ngày 04/04/2026. Vui lòng kiểm tra lại ngày hoặc khu vực bạn quan tâm.,True,,conv_019,topic_drilldown,medium
2,Nóng hơn bình thường mùa này không?,seasonal_context,city,Hà Nội,True,"get_daily_summary,get_seasonal_comparison",True,1.0,True,"Theo so sánh với trung bình mùa, thời tiết Hà Nội hiện tại đang **bình thường theo mùa**. 

- Nhiệt độ hiện tại: **26°C**, gần với trung bình mùa (27°C).
- Độ ẩm: **81%**, gần với trung bình mùa (82%)",True,,conv_019,topic_drilldown,medium
0,Thanh Xuân hiện tại thời tiết thế nào?,current_weather,district,Thanh Xuân,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Quận Thanh Xuân vào lúc 06:00 ICT ngày 06/04/2026 như sau:

- **Nhiệt độ**: 23.8°C  
- **Độ ẩm**: 90.5% (cao, cảm giác ẩm ướt)  
- **Gió**: Tốc độ trung bình 1.5 m/s, hướng Đông",True,,conv_020,topic_drilldown,hard
1,Có nồm ẩm không?,humidity_fog_query,district,Thanh Xuân,True,"get_current_weather,detect_phenomena",True,1.0,True,"Hiện tại, Quận Thanh Xuân đang có **nồm ẩm** với độ ẩm cao mức độ vừa (90.5%) - Cảm giác ẩm ướt. Bạn nên lưu ý giữ gìn đồ dùng khô ráo và mang theo áo chống ẩm nếu ra ngoài nhé!",True,,conv_020,topic_drilldown,hard
2,Điểm sương bao nhiêu độ?,expert_weather_param,district,Thanh Xuân,True,"get_current_weather,detect_phenomena",True,0.5,True,"Hiện tại, điểm sương tại Quận Thanh Xuân là **22.2°C** - Cảm giác oi bức. Bạn nên chú ý tránh ra ngoài vào những lúc nắng gay gắt để giữ cơ thể thoải mái nhé!",True,,conv_020,topic_drilldown,hard
0,Long Biên hôm nay thời tiết thế nào?,weather_overview,district,Long Biên,False,get_daily_summary,True,1.0,True,"Thời tiết tại Quận Long Biên hôm nay (04/04/2026) như sau:

- **Nhiệt độ**: 26.6°C (từ 24.9°C đến 29.4°C)
- **Độ ẩm**: 68.7%
- **Gió**: Tốc độ trung bình 5.2 m/s, hướng Đông Nam, gió giật lên đến 9.7 ",True,,conv_021,topic_drilldown,medium
1,Phù hợp đi chạy bộ không?,activity_weather,district,Long Biên,True,"get_daily_summary,get_activity_advice",True,0.5,True,"Việc chạy bộ tại Quận Long Biên hôm nay là **có thể** nhưng cần lưu ý do **nồm ẩm**.

- **Độ ẩm**: Cao mức độ vừa (93.7%) - Cảm giác ẩm ướt.
- **Gió**: Lặng gió (tốc độ 1.7 m/s).
- **Mưa**: Không có m",True,,conv_021,topic_drilldown,medium
2,Lúc mấy giờ tốt nhất?,activity_weather,district,Long Biên,True,"get_daily_summary,get_activity_advice,get_best_time",True,0.67,True,"**Thời gian tốt nhất để chạy bộ tại Quận Long Biên:**

- **Từ 01:00 đến 05:00 ICT ngày 05/04/2026** (ngày mai):
  - Nhiệt độ thấp, chỉ từ 22.7°C đến 24.7°C.
  - Không có mưa.
  - Gió nhẹ, tốc độ từ 1.",True,,conv_021,topic_drilldown,medium
0,Cầu Giấy thời tiết hiện tại thế nào?,current_weather,district,Cầu Giấy,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Quận Cầu Giấy vào lúc 06:00 ICT ngày 06/04/2026 như sau:

- **Nhiệt độ**: 23.9°C (giá trị trung bình)
- **Độ ẩm**: 90.5% (cao, cảm giác ẩm ướt)
- **Gió**: Tốc độ 1.5 m/s theo hư",True,,conv_022,location_switch,medium
1,Còn Đống Đa thì sao?,current_weather,district,Đống Đa,False,"get_current_weather,get_current_weather",True,1.0,True,"Xin lỗi, hiện tại tôi không thể cung cấp thông tin thời tiết cụ thể cho Đống Đa. Bạn có thể thử so sánh thời tiết giữa Đống Đa và một khu vực khác mà bạn quan tâm không?",True,,conv_022,location_switch,medium
