turn,user,expected_intent,expected_scope,expected_location,requires_context,tools_called,tool_correct,tool_precision,entity_resolved,response_snippet,success,error,conversation_id,pattern,difficulty
1,Cuối tuần này thế nào?,daily_forecast,district,Thanh Xuân,True,"get_daily_summary,get_weather_period",True,0.5,True,"Theo dự báo thời tiết cuối tuần này (từ 04/04 đến 06/04/2026) ở quận Thanh Xuân:

### **Thứ Bảy (04/04):**
- **Nhiệt độ**: 26.5°C (từ 24.9°C đến 29.5°C)
- **Độ ẩm**: 68.5%
- **Gió**: Tốc độ trung bình",True,,conv_004,location_carry_over,medium
2,Gió mạnh không?,wind_query,district,Thanh Xuân,True,"get_daily_summary,get_weather_period,get_current_weather",True,0.33,True,"Theo dữ liệu hiện tại (06/04/2026) ở quận Thanh Xuân:

- **Gió**: Tốc độ trung bình 1.5 m/s, hướng Đông, gió giật lên đến 2.9 m/s.
- **Độ ẩm**: Cao (90.5%), gây cảm giác nồm ẩm.
- **Trời**: Trời trong",True,,conv_004,location_carry_over,medium
0,Phường Dịch Vọng Hậu thời tiết hiện tại?,current_weather,ward,Dịch Vọng Hậu,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Phường Dịch Vọng Hậu (thuộc Huyện Đan Phượng) như sau:

- **Nhiệt độ**: 23.7°C  
- **Độ ẩm**: 92% (cảm giác ẩm ướt)  
- **Gió**: Tốc độ 1.96 m/s theo hướng Đông Bắc, gió giật lê",True,,conv_005,location_carry_over,hard
1,UV hôm nay cao không?,expert_weather_param,ward,Dịch Vọng Hậu,True,"get_current_weather,get_comfort_index",True,1.0,True,"Chỉ số UV tại Phường Dịch Vọng Hậu hôm nay là **0.0**, thuộc mức **thấp**. Do đó, không cần lo lắng về tia UV trong ngày hôm nay.

Tuy nhiên, độ ẩm cao (92%) khiến cảm giác dễ chịu giảm đi một chút. B",True,,conv_005,location_carry_over,hard
2,Tốt nhất đi bộ buổi sáng lúc mấy giờ?,activity_weather,ward,Dịch Vọng Hậu,True,"get_current_weather,get_comfort_index,get_best_time",True,1.0,True,"Sáng nay (ngày 04/04/2026), thời điểm tốt nhất để đi bộ tại Phường Dịch Vọng Hậu là từ **13:00 đến 17:00 ICT**, với các khung giờ cụ thể như sau:

- **13:00 ICT**: Nhiệt độ 28.97°C, UV 5.88, gió 2.36 ",True,,conv_005,location_carry_over,hard
0,Hôm qua ở Hai Bà Trưng thời tiết thế nào?,historical_weather,district,Hai Bà Trưng,False,get_weather_history,True,1.0,True,"Hôm qua (ngày 03/04/2026) tại Quận Hai Bà Trưng, thời tiết khá nắng và khô ráo:

- **Nhiệt độ trung bình**: 27.2°C  
- **Độ ẩm**: 73.3%  
- **Gió**: Tốc độ trung bình 13.1 m/s theo hướng Đông Nam, có ",True,,conv_006,location_carry_over,medium
1,So với hôm nay thay đổi gì không?,seasonal_context,district,Hai Bà Trưng,True,"get_weather_history,compare_with_yesterday",True,1.0,True,"So với hôm qua (ngày 10/04/2026), thời tiết Quận Hai Bà Trưng hôm nay (ngày 11/04/2026) có những thay đổi như sau:

- **Nhiệt độ**: Tăng 2.0°C so với hôm qua, nhiệt độ trung bình là 31.6°C (từ 29.6°C ",True,,conv_006,location_carry_over,medium
2,Xu hướng nhiệt độ tuần này?,temperature_query,district,Hai Bà Trưng,True,"get_weather_history,compare_with_yesterday,get_weekly_forecast",False,0.0,False,"Xin lỗi, hiện tại mình không thể cung cấp dữ liệu về xu hướng nhiệt độ tuần này. Bạn có thể hỏi về thời tiết hôm nay, ngày mai hoặc so sánh với hôm qua không ạ?",True,,conv_006,location_carry_over,medium
0,Huyện Sóc Sơn bây giờ nhiệt độ bao nhiêu?,temperature_query,district,Sóc Sơn,False,get_current_weather,True,1.0,True,"Theo thời tiết hiện tại tại huyện Sóc Sơn lúc 06:00 ICT ngày 06/04/2026:

- **Nhiệt độ**: 23.1°C  
- **Độ ẩm**: 95% (cao, nồm ẩm mức độ cao)  
- **Gió**: 1.9 m/s theo hướng Đông Bắc, gió giật lên đến ",True,,conv_007,location_carry_over,medium
1,Nóng hơn nội thành không?,location_comparison,city,,True,"get_current_weather,compare_with_yesterday",False,0.0,True,"Theo dữ liệu so sánh hôm nay (06/04/2026) và hôm qua (05/04/2026) tại huyện Sóc Sơn:

- **Nhiệt độ**: Tăng 2.2°C so với hôm qua  
- **Độ ẩm**: Giảm từ 75.3% xuống 67.0%  
- **Thời tiết**: Cả hai ngày ",True,,conv_007,location_carry_over,medium
2,Chiều nay ở Sóc Sơn có mưa không?,rain_query,district,Sóc Sơn,True,"get_current_weather,compare_with_yesterday,get_hourly_forecast",True,0.33,True,"Xin lỗi, hiện tại không thể cung cấp dữ liệu dự báo giờ cho huyện Sóc Sơn. Tuy nhiên, theo thông tin hiện có, thời tiết trong 24 giờ tới tại huyện Sóc Sơn không có mưa. Bạn có thể theo dõi lại vào thờ",True,,conv_007,location_carry_over,medium
3,Ngày mai thế nào?,daily_forecast,district,Sóc Sơn,True,"get_current_weather,compare_with_yesterday,get_hourly_forecast,get_daily_forecast",True,0.25,True,"Theo dự báo thời tiết ngày mai (ngày 04/04/2026) tại huyện Sóc Sơn:

- **Nhiệt độ**: Từ 23.8°C đến 31.2°C  
- **Độ ẩm**: 65.7%  
- **Gió**: 5.0 m/s theo hướng Đông Bắc, gió giật lên đến 9.2 m/s  
- **",True,,conv_007,location_carry_over,medium
0,Cầu Giấy hôm nay thời tiết tổng quan?,weather_overview,district,Cầu Giấy,False,get_daily_summary,True,1.0,True,"Thời tiết tổng quan tại **Quận Cầu Giấy** hôm nay (04/04/2026):

- **Nhiệt độ**: 26.5°C (từ 24.9°C đến 29.5°C)
- **Độ ẩm**: 68%
- **Gió**: Tốc độ trung bình 5.7 m/s, hướng Đông Nam, gió giật lên đến 1",True,,conv_008,time_shift,easy
1,Ngày mai ở đó thế nào?,daily_forecast,district,Cầu Giấy,True,"get_daily_summary,get_daily_summary",False,0.0,True,"Thời tiết tại **Quận Cầu Giấy** ngày mai (05/04/2026) dự báo như sau:

- **Nhiệt độ**: 32.5°C (từ 22.7°C đến 38.8°C)
- **Độ ẩm**: 51.5%
- **Gió**: Tốc độ trung bình 6.7 m/s, hướng Đông Nam, gió giật l",True,,conv_008,time_shift,easy
2,Cuối tuần trời đẹp không?,daily_forecast,district,Cầu Giấy,True,"get_daily_summary,get_daily_summary,get_weather_period",True,0.33,True,"Thời tiết cuối tuần này tại **Quận Cầu Giấy** (từ 04/04 đến 05/04/2026) như sau:

- **Thứ Bảy (04/04)**:
  - Nhiệt độ: 26.5°C (từ 24.9°C đến 29.5°C)
  - Mưa nhẹ với lượng 0.2 mm
  - Gió: Tốc độ trung ",True,,conv_008,time_shift,easy
0,Bây giờ Đống Đa trời ra sao?,current_weather,district,Đống Đa,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Quận Đống Đa vào lúc 06:00 ICT ngày 06/04/2026 như sau:

- **Nhiệt độ**: 23.8°C (giá trị trung bình)
- **Độ ẩm**: 91.3% (cao, cảm giác ẩm ướt)
- **Gió**: Tốc độ 1.6 m/s theo hướ",True,,conv_009,time_shift,easy
1,Tối nay thế nào?,hourly_forecast,district,Đống Đa,True,"get_current_weather,get_hourly_forecast",True,0.5,True,"Theo dự báo 24h tới tại Quận Đống Đa, thời tiết vào tối nay (18h-22h ngày 04/04/2026) như sau:

- **Nhiệt độ**: 28.3°C (giá trị trung bình)
- **Độ ẩm**: 57.3% (thấp, dễ chịu)
- **Gió**: Tốc độ 1.7 m/s",True,,conv_009,time_shift,easy
2,Sáng mai mấy độ?,temperature_query,district,Đống Đa,True,"get_current_weather,get_hourly_forecast,get_hourly_forecast",True,1.0,True,"Sáng mai (6h-11h ngày 05/04/2026) tại Quận Đống Đa, nhiệt độ dự báo là:

- **Nhiệt độ trung bình**: 27.2°C
- **Nhiệt độ cao nhất**: 27.2°C
- **Nhiệt độ thấp nhất**: 27.1°C

**Độ ẩm**: 63.8% (thấp, dễ ",True,,conv_009,time_shift,easy
0,Hôm qua Ba Đình thời tiết thế nào?,historical_weather,district,Ba Đình,False,get_weather_history,True,1.0,True,"Hôm qua (ngày 03/04), thời tiết tại Quận Ba Đình khá nắng và khô ráo. Dưới đây là thông tin chi tiết:

- **Nhiệt độ trung bình**: 27.4°C  
- **Độ ẩm**: 72.3%  
- **Gió**: Tốc độ trung bình 12.9 m/s, h",True,,conv_010,time_shift,medium
1,Hôm nay thì thế nào?,weather_overview,district,Ba Đình,True,"get_weather_history,get_daily_summary",True,0.5,True,"So sánh thời tiết hôm nay (ngày 04/04) với hôm qua (ngày 03/04) tại Quận Ba Đình:

### 🌤️ **Hôm nay (04/04):**
- **Nhiệt độ trung bình**: 26.5°C  
- **Nhiệt độ cao nhất**: 29.4°C  
- **Nhiệt độ thấp n",True,,conv_010,time_shift,medium
2,Đang ấm lên hay lạnh đi?,seasonal_context,district,Ba Đình,True,"get_weather_history,get_daily_summary",True,1.0,True,"Quận Ba Đình hôm nay (ngày 04/04) **mát hơn** so với hôm qua (ngày 03/04).  

- **Hôm nay**: Nhiệt độ trung bình là **26.5°C**, nhiệt độ cao nhất là **29.4°C**.  
- **Hôm qua**: Nhiệt độ trung bình là",True,,conv_010,time_shift,medium
0,Tuần này Hà Nội dự báo thế nào?,daily_forecast,city,Hà Nội,False,get_weather_period,True,1.0,True,Hiện không có dữ liệu thời tiết cho khoảng thời gian từ ngày 04/04 đến ngày 10/04. Vui lòng thử hỏi lại với khoảng thời gian khác hoặc kiểm tra lại ngày tháng.,True,,conv_011,time_shift,medium
1,Tuần tới mưa nhiều không?,rain_query,city,Hà Nội,True,"get_weather_period,get_weather_period",False,0.0,False,Hiện không có dữ liệu thời tiết cho tuần tới. Vui lòng thử hỏi lại với khoảng thời gian cụ thể hơn hoặc kiểm tra lại ngày tháng.,True,,conv_011,time_shift,medium
2,Cuối tuần này thời tiết đẹp không?,daily_forecast,city,Hà Nội,True,"get_weather_period,get_weather_period,get_daily_forecast",True,1.0,True,Hiện không có dữ liệu dự báo thời tiết cho cuối tuần này tại Hà Nội. Vui lòng thử hỏi lại với khoảng thời gian cụ thể hơn hoặc kiểm tra lại ngày tháng.,True,,conv_011,time_shift,medium
0,Chiều nay Tây Hồ có mưa không?,rain_query,district,Tây Hồ,False,get_hourly_forecast,True,1.0,True,"Theo dự báo 24h tới, khu vực Tây Hồ vào chiều nay (13h-18h) không có mưa. Trời nhiều mây, nhiệt độ tăng nhẹ từ 28°C đến 29°C, độ ẩm giảm dần, gió nhẹ hướng Đông với tốc độ trung bình khoảng 1.9 m/s. M",True,,conv_012,time_shift,medium
1,Tối nay thì sao?,hourly_forecast,district,Tây Hồ,True,"get_hourly_forecast,get_hourly_forecast",True,1.0,True,"Theo dự báo 24h tới, vào tối nay (18h-22h) tại quận Tây Hồ, thời tiết tiếp tục ổn định với nhiều mây. Nhiệt độ giảm nhẹ xuống khoảng 26°C, độ ẩm tăng lên 65%, gió nhẹ hướng Đông với tốc độ trung bình ",True,,conv_012,time_shift,medium
2,Sáng mai trời có quang không?,hourly_forecast,district,Tây Hồ,True,"get_hourly_forecast,get_hourly_forecast,get_sunny_periods",True,1.0,True,"Sáng mai (ngày 05/04/2026), tại quận Tây Hồ, thời tiết có 2 khung giờ nắng đẹp: từ **14h đến 19h** với mây thưa (độ che phủ 18%), chỉ số UV đạt mức trung bình (3.42). Đây là thời điểm lý tưởng để ra n",True,,conv_012,time_shift,medium
0,3 ngày tới Hoàng Mai thời tiết thế nào?,daily_forecast,district,Hoàng Mai,False,get_daily_forecast,True,1.0,True,"Theo dự báo 3 ngày tới tại Quận Hoàng Mai:

- **Ngày 4/4**:  
  - Nhiệt độ: 24.75°C - 29.62°C (trung bình 26.56°C)  
  - Độ ẩm: 68.8%  
  - Gió: 5.36 m/s (hướng Nam), gió giật lên đến 10.01 m/s  
  - ",True,,conv_013,time_shift,hard
1,Ngày mai cụ thể hơn?,weather_overview,district,Hoàng Mai,True,"get_daily_forecast,get_daily_forecast,get_daily_summary",True,1.0,True,"Theo dự báo cho ngày mai (ngày 5/4) tại Quận Hoàng Mai:

- **Nhiệt độ**: 22.46°C - 38.56°C (trung bình 32.83°C)  
- **Độ ẩm**: 50.5%  
- **Gió**: 6.48 m/s (hướng Đông Nam), gió giật lên đến 12.94 m/s ",True,,conv_013,time_shift,hard
2,"Sáng mai mấy độ, có mưa không?",hourly_forecast,district,Hoàng Mai,True,"get_daily_forecast,get_daily_forecast,get_daily_summary,get_hourly_forecast,get_rain_timeline",True,0.4,False,"Theo dữ liệu hiện có:

- **Thời gian quét**: 24 giờ tới (từ 11:08 ngày 4/4 đến 11:08 ngày 5/4).  
- **Mưa**: Không có mưa trong khoảng thời gian này.  
- **Khuyến nghị**: Thời tiết ổn định, không mưa,",True,,conv_013,time_shift,hard
0,Hôm nay Bắc Từ Liêm nhiệt độ bao nhiêu?,temperature_query,district,Bắc Từ Liêm,False,get_current_weather,True,1.0,True,"Theo thời tiết hiện tại tại Quận Bắc Từ Liêm vào lúc 06:00 ICT ngày 06/04/2026:

- **Nhiệt độ**: 23.9°C  
- **Độ ẩm**: 91% (cảm giác ẩm ướt)  
- **Gió**: Tốc độ 1.7 m/s theo hướng Đông Bắc, gió giật l",True,,conv_014,time_shift,medium
1,So với hôm qua nhiệt độ tăng hay giảm?,seasonal_context,district,Bắc Từ Liêm,True,"get_current_weather,compare_with_yesterday",True,0.5,True,"So sánh thời tiết hôm nay (06/04/2026) với hôm qua (05/04/2026) tại Quận Bắc Từ Liêm:

- **Nhiệt độ**: Hôm nay tăng **2.2°C** so với hôm qua.  
- **Độ ẩm**: Giảm từ 70.3% xuống 63.0%.  
- **Trạng thái",True,,conv_014,time_shift,medium
2,Ngày mai dự báo thế nào?,daily_forecast,district,Bắc Từ Liêm,True,"get_current_weather,compare_with_yesterday,get_daily_forecast",True,0.33,True,"Theo dự báo cho ngày mai (04/04/2026) tại Quận Bắc Từ Liêm:

- **Nhiệt độ**: 26.5°C (giữa ngày từ 24.96°C đến 29.41°C)  
- **Độ ẩm**: 67.3%  
- **Gió**: Tốc độ 5.5 m/s theo hướng Đông Nam, gió giật lê",True,,conv_014,time_shift,medium
0,Hà Nội hôm nay tổng quan thời tiết thế nào?,weather_overview,city,Hà Nội,False,get_daily_summary,True,1.0,True,Hiện không có dữ liệu thời tiết cho Hà Nội ngày 04/04/2026. Vui lòng thử lại vào một ngày khác hoặc kiểm tra lại khu vực bạn quan tâm.,True,,conv_015,topic_drilldown,easy
1,Quận nào nóng nhất lúc này?,location_comparison,city,Hà Nội,True,"get_daily_summary,get_district_ranking",True,0.5,True,"Theo xếp hạng nhiệt độ, đây là những quận/huyện nóng nhất tại Hà Nội hiện nay:

1. **Quận Nam Từ Liêm** - 24.0°C  
2. **Quận Hà Đông** - 23.9°C  
3. **Huyện Quốc Oai** - 23.9°C  
4. **Huyện Hoài Đức**",True,,conv_015,topic_drilldown,easy
2,Chi tiết Đống Đa nhiệt độ bao nhiêu?,temperature_query,district,Đống Đa,False,"get_daily_summary,get_district_ranking,get_current_weather",True,0.33,True,"**Quận Đống Đa lúc này:**  
- **Nhiệt độ:** 23.8°C  
- **Độ ẩm:** 91.3% (cảm giác ẩm ướt)  
- **Gió:** 1.6 m/s theo hướng Đông, có gió giật lên đến 3.0 m/s  
- **Áp suất:** 1004 hPa (bình thường)  
- ",True,,conv_015,topic_drilldown,easy
0,Tổng hợp thời tiết Cầu Giấy hôm nay?,weather_overview,district,Cầu Giấy,False,get_daily_summary,True,1.0,True,"Theo tổng hợp thời tiết quận Cầu Giấy hôm nay (04/04/2026):

- **Nhiệt độ**: 26.5°C (từ 24.9°C đến 29.5°C)
- **Độ ẩm**: 68%
- **Gió**: Tốc độ trung bình 5.7 m/s, hướng Đông Nam, gió giật lên đến 10.0 ",True,,conv_016,topic_drilldown,medium
1,Mưa như thế nào?,rain_query,district,Cầu Giấy,True,"get_daily_summary,get_rain_timeline",True,0.5,True,"Theo dữ liệu hiện có, quận Cầu Giấy hôm nay (04/04/2026) **không có mưa** trong 24 giờ tới. Trời nhiều mây, độ ẩm cao, nhưng không có lượng mưa đáng kể.

Khuyến nghị: Bạn có thể ra ngoài thoải mái, tu",True,,conv_016,topic_drilldown,medium
2,Mưa lúc mấy giờ tạnh?,rain_query,district,Cầu Giấy,True,"get_daily_summary,get_rain_timeline,get_rain_timeline",True,0.67,True,"Theo dữ liệu hiện có, quận Cầu Giấy hôm nay (04/04/2026) **không có mưa** trong 24 giờ tới. Trời nhiều mây, độ ẩm cao, nhưng không có lượng mưa đáng kể.

Khuyến nghị: Bạn có thể ra ngoài thoải mái, tu",True,,conv_016,topic_drilldown,medium
0,Hôm nay Nam Từ Liêm thời tiết thế nào?,weather_overview,district,Nam Từ Liêm,False,get_current_weather,True,1.0,True,"Hôm nay, thời tiết tại **Quận Nam Từ Liêm** như sau:

- **Nhiệt độ**: 24°C (giá trị trung bình)
- **Độ ẩm**: 90% (cao, cảm giác ẩm ướt)
- **Gió**: Tốc độ 1.5 m/s theo hướng Đông Bắc, gió giật lên đến ",True,,conv_017,topic_drilldown,medium
1,Gió mạnh không?,wind_query,district,Nam Từ Liêm,True,"get_current_weather,get_current_weather",True,1.0,True,"Hôm nay, tại **Quận Nam Từ Liêm**, gió có tốc độ trung bình là **1.5 m/s** theo hướng **Đông Bắc**, và gió giật lên đến **2.3 m/s**. Đây là mức gió nhẹ, không gây ảnh hưởng đáng kể. 

Nếu bạn đang lo ",True,,conv_017,topic_drilldown,medium
2,Áp suất đang thay đổi không?,expert_weather_param,district,Nam Từ Liêm,True,"get_current_weather,get_current_weather,get_pressure_trend",True,1.0,True,"Theo dữ liệu 24 giờ gần nhất, **áp suất tại Quận Nam Từ Liêm đang giảm**:

- **Xu hướng**: Giảm (từ 1007 hPa xuống 1003 hPa)
- **Biến đổi tổng cộng**: -4.0 hPa
- **Giảm mạnh nhất trong 3 giờ**: 5.0 hP",True,,conv_017,topic_drilldown,medium
0,Thời tiết Hoàn Kiếm chiều nay?,hourly_forecast,district,Hoàn Kiếm,False,get_daily_rhythm,True,1.0,True,Hiện tại chưa có dữ liệu về nhịp nhiệt độ trong ngày cho quận Hoàn Kiếm. Bạn có thể thử kiểm tra lại vào thời gian khác hoặc chọn khu vực khác để được hỗ trợ tốt hơn.,True,,conv_018,topic_drilldown,hard
1,UV buổi chiều cao không?,expert_weather_param,district,Hoàn Kiếm,True,"get_daily_rhythm,get_current_weather",True,0.5,True,"Chỉ số UV ở quận Hoàn Kiếm chiều nay là **0.17**, thuộc mức **thấp**. Bạn có thể ra ngoài mà không cần lo lắng về tác hại của tia UV. Tuy nhiên, vẫn nên chú ý bảo vệ da nếu tiếp xúc lâu với ánh nắng m",True,,conv_018,topic_drilldown,hard
2,Lúc nào ra ngoài an toàn nhất?,activity_weather,district,Hoàn Kiếm,True,"get_daily_rhythm,get_current_weather,get_best_time",True,0.67,True,Hiện tại chưa có dữ liệu dự báo để xác định khung giờ tốt nhất cho hoạt động ra ngoài tại quận Hoàn Kiếm. Bạn có thể thử kiểm tra lại vào thời gian khác hoặc chọn khu vực khác để được hỗ trợ tốt hơn.,True,,conv_018,topic_drilldown,hard
0,Hà Nội tuần này dự báo tổng quan?,daily_forecast,city,Hà Nội,False,get_daily_summary,False,0.0,True,Hiện không có dữ liệu thời tiết cho Hà Nội vào ngày 04/04/2026. Bạn có thể kiểm tra lại thời gian hoặc chọn khu vực khác để được hỗ trợ tốt hơn.,True,,conv_019,topic_drilldown,medium
1,Nhiệt độ có xu hướng gì?,temperature_query,city,Hà Nội,True,"get_daily_summary,get_daily_summary,compare_with_yesterday",False,0.0,True,"Theo so sánh thời tiết hôm nay (03/04/2026) với hôm qua (02/04/2026) tại Quận Hoàn Kiếm:

- **Nhiệt độ**: Hôm nay tăng nhẹ 0.9°C so với hôm qua, đạt trung bình 26.96°C.
- **Độ ẩm**: Giảm nhẹ từ 75% xu",True,,conv_019,topic_drilldown,medium
2,Nóng hơn bình thường mùa này không?,seasonal_context,city,Hà Nội,True,"get_daily_summary,get_daily_summary,compare_with_yesterday,get_seasonal_comparison",True,1.0,True,"Theo so sánh thời tiết hiện tại (04/04/2026) với trung bình mùa tại Hà Nội:

- **Nhiệt độ**: Hiện tại là 25.96°C, gần bằng nhiệt độ trung bình theo mùa (27°C).
- **Độ ẩm**: 81%, gần bằng độ ẩm trung b",True,,conv_019,topic_drilldown,medium
0,Thanh Xuân hiện tại thời tiết thế nào?,current_weather,district,Thanh Xuân,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Quận Thanh Xuân vào lúc 06:00 ICT ngày 06/04/2026 như sau:

- **Nhiệt độ**: 23.8°C  
- **Độ ẩm**: 90.5% (cao, cảm giác ẩm ướt)  
- **Gió**: Tốc độ trung bình 1.5 m/s, hướng Đông",True,,conv_020,topic_drilldown,hard
1,Có nồm ẩm không?,humidity_fog_query,district,Thanh Xuân,True,"get_current_weather,detect_phenomena",True,1.0,True,"Quận Thanh Xuân hiện đang có **nồm ẩm** với độ ẩm cao mức độ vừa (90.5%) - Cảm giác ẩm ướt. Đây là hiện tượng thường xảy ra vào tháng 4, đặc trưng bởi độ ẩm lớn và điểm sương cao.

Bạn nên lưu ý mang ",True,,conv_020,topic_drilldown,hard
2,Điểm sương bao nhiêu độ?,expert_weather_param,district,Thanh Xuân,True,"get_current_weather,detect_phenomena",True,0.5,True,"Điểm sương tại Quận Thanh Xuân hiện tại là **22.2°C**, thuộc mức **oi bức**. Cảm giác ẩm ướt do độ ẩm cao (90.5%) nên bạn nên lưu ý giữ khô ráo đồ dùng và tránh ra ngoài vào giờ nóng nhất trong ngày n",True,,conv_020,topic_drilldown,hard
0,Long Biên hôm nay thời tiết thế nào?,weather_overview,district,Long Biên,False,get_daily_summary,True,1.0,True,"Thời tiết tại Quận Long Biên hôm nay (04/04/2026) như sau:

- **Nhiệt độ**: 26.6°C (từ 24.9°C đến 29.4°C)
- **Độ ẩm**: 68.7%
- **Gió**: Tốc độ trung bình 5.2 m/s, hướng Đông Nam, gió giật lên đến 9.7 ",True,,conv_021,topic_drilldown,medium
1,Phù hợp đi chạy bộ không?,activity_weather,district,Long Biên,True,"get_daily_summary,get_activity_advice",True,0.5,True,"Theo khuyến cáo, **có thể** đi chạy bộ tại Quận Long Biên hôm nay. Tuy nhiên, cần lưu ý:

- **Nồm ẩm mức độ vừa** (độ ẩm 93.7%) → Cảm giác ẩm ướt, dễ gây khó chịu.
- **Gió nhẹ** (tốc độ 1.7 m/s) → Khô",True,,conv_021,topic_drilldown,medium
2,Lúc mấy giờ tốt nhất?,activity_weather,district,Long Biên,True,"get_daily_summary,get_activity_advice,get_best_time",True,0.67,True,"Dưới đây là **khung giờ tốt nhất** để đi picnic tại Quận Long Biên:

### ✅ **Top 5 giờ tốt nhất:**
1. **12:00 ICT ngày 04/04/2026**  
   - Nhiệt độ: 27.1°C  
   - Độ ẩm: 93.7%  
   - Mưa: 8%  
   - UV",True,,conv_021,topic_drilldown,medium
0,Cầu Giấy thời tiết hiện tại thế nào?,current_weather,district,Cầu Giấy,False,get_current_weather,True,1.0,True,"Thời tiết hiện tại tại Quận Cầu Giấy vào lúc 06:00 ICT ngày 06/04/2026 như sau:

- **Nhiệt độ**: 23.9°C (giá trị trung bình)
- **Độ ẩm**: 90.5% (cao, cảm giác ẩm ướt)
- **Gió**: Tốc độ 1.5 m/s theo hư",True,,conv_022,location_switch,medium
